	highly_variable	highly_variable_rank	means	variances	variances_norm
BCAM	True	3469.0	0.012643633840225125	0.013969101650504308	1.0180125047280515
NECTIN2	True	10067.0	0.051783502722253294	0.061472104466709754	0.9914775056854591
TOMM40	True	2747.0	0.036152475940607234	0.043279611030167565	1.0229929516765208
APOE	True	371.5	0.2074170662152329	0.5248515577754328	1.3357112221225658
APOC1	True	1940.5	0.011770167010081507	0.014038904023431966	1.063884926903539
APOC4	True	12320.5	0.00011257741401992992	0.00011628427284752329	0.9768836578691472
APOC2	True	1341.5	0.007371464923518649	0.008713930533400308	1.0655392133416668
CLPTM1	True	12897.0	0.056484229677266094	0.06623769262101083	0.9719319604044179
RELB	True	8384.0	0.020462680773228298	0.022122180949263794	0.9867965441567454
CLASRP	True	13724.0	0.038318475305065575	0.04205080515453564	0.9674610722225906
ZNF296	True	6625.0	0.006431542703601151	0.006842720177370623	0.9999523009965678
GEMIN7	True	7711.0	0.02040304449994241	0.02218177463077585	0.9931364489115058
MARK4	True	10100.5	0.0049455952288997625	0.005162161728623235	0.9857890304334678
PPP1R37	True	8584.0	0.020046838651396972	0.02169962739168691	0.9887553446143247
NKPD1	True	8803.0	0.00039104533460226757	0.00040527460498894865	0.999179992763335
TRAPPC6A	True	5365.5	0.019449112095240494	0.021920245672196824	1.0034092917842885
BLOC1S3	True	9261.5	0.007873227913098668	0.008271965527633842	0.98728062394792
EXOC3L2	True	1862.5	0.0032565620667923782	0.0037232954860857313	1.0477356987221793
ERCC2	True	8798.0	0.008280639127272114	0.0087196614585928	0.9862994693726878
PPP1R13L	True	5222.0	0.017716932523354545	0.019550199055392334	1.00403872421171
CD3EAP	True	6060.0	0.007681300779945747	0.008315121664395188	0.9984741580287501
ERCC1	True	12451.5	0.02931786146059772	0.031832923180748735	0.9738097020126878
FOSB	True	1261.0	0.02182749594231573	0.034445748033845064	1.0843129893920351
RTN2	True	7147.0	0.005952840726144158	0.006280678125042234	0.9947288272202968
PPM1N	True	12502.5	0.00043220800140250626	0.0004464033895857338	0.9855741787624177
VASP	True	16225.0	0.10751167835690537	0.13686912107854093	0.9270183314753655
OPA3	True	9750.5	0.0062254814017276665	0.00651305131049257	0.9870825614470569
GPR4	True	2046.5	0.003645251706607885	0.004076074811243611	1.0335398219818297
EML2	True	5782.0	0.02675660130770817	0.029842036776316513	1.0021681835922673
GIPR	True	7544.5	0.002471991718864937	0.0026020156603024803	0.9931493266048156
SNRPD2	True	5073.0	0.05044819572996844	0.062044046823140124	1.0038853949222293
QPCTL	True	7520.5	0.011469134013120724	0.01222308776552605	0.992277922929401
FBXO46	True	7323.0	0.026962538625645505	0.02981869958814492	0.9928433446383672
BHMG1	True	11855.0	0.00013514249039837402	0.00014057953752566043	0.9895465552224074
SIX5	True	9374.0	0.008851585153221209	0.00934529763353767	0.9866504023185779
DMPK	True	9514.0	0.013391876894861994	0.014213830558690937	0.9859486747861227
DMWD	True	11674.5	0.02547609521519954	0.027574055295760746	0.9785492530590647
SYMPK	True	13724.0	0.059765712515223675	0.0696762899136962	0.9654177982456319
FOXA3	True	4074.5	0.006844533194901136	0.007524728294746488	1.0121927979343066
IRF2BP1	True	6876.5	0.012805432876894738	0.013852282603585576	0.9988532524952578
MYPOP	True	9682.0	0.007156352794306558	0.007485771021071398	0.9858760855567409
NOVA2	True	4932.5	0.002375284248671605	0.002546939617876992	1.0113035820599587
CCDC61	True	7859.5	0.005668669544499136	0.00593434588047897	0.9908120757414342
PGLYRP1	True	10824.0	0.00020692918942650113	0.00021556527199386618	1.004112533153657
IGFL3	True	5177.5	0.0006558750222086225	0.0007298353023388973	1.010350972447669
IGFL2	True	3310.5	0.0018085536765514512	0.002106812004066692	1.0151918440703611
HIF3A	True	6152.0	0.003061659319171971	0.003285871704478346	0.9961428567278505
PPP5C	True	8506.5	0.022079679268435265	0.02404134868719354	0.9893259020846493
CCDC8	True	8164.5	0.00504453440994371	0.005316401220555377	0.9908241485013652
PNMA8C	True	10104.5	0.0002638378161171926	0.00027343898664535416	1.0070604737032547
PNMA8A	True	10301.5	0.00024933169558819283	0.00025869234051450514	1.0019548566900822
PPP5D1	True	8452.5	0.00032049847493559346	0.00033155435102364767	1.0011773799355
PNMA8B	True	7984.0	0.0006162001626421274	0.0006401213908509352	0.995126538823517
CALM3	True	12541.5	0.06193518342989409	0.07370161211361194	0.9739820110336842
PTGIR	True	4117.5	0.0052036058000181264	0.005624110993480086	1.011805503293891
GNG8	True	5827.0	0.0006618262511435968	0.0007013111515469968	1.0064194537718267
DACT3	True	7388.0	0.0036821989195791834	0.003859576070885025	0.9903064281448614
PRKD2	True	12565.5	0.036335600214293835	0.03984673533542588	0.9713371257261822
STRN4	True	9431.0	0.027432065791827748	0.030204166639790562	0.9849962004233727
FKRP	True	9630.0	0.004469868865910257	0.004662150214944307	0.9869507072495711
SLC1A5	True	2350.5	0.07372221225529135	0.10895027272113395	1.0362729538874
AP2S1	True	6801.0	0.013217803448513997	0.014157710461785341	0.9972456046984994
ARHGAP35	True	12513.0	0.043111322324634334	0.0487612094306217	0.9723247238746087
NPAS1	True	11367.0	0.0002670613984569703	0.0002781486654054677	0.9970101814767741
TMEM160	True	6613.5	0.016064350638473876	0.017486519747726657	0.9969235722618321
ZC3H4	True	10598.5	0.04491268493288936	0.051624011170185405	0.9820001705393915
SAE1	True	7372.5	0.020532855681086537	0.02268417497402672	0.9947625676213264
BBC3	True	4018.0	0.02297409938378744	0.025793611647335533	1.009327939108651
CCDC9	True	14152.5	0.04369156714579432	0.04855635849370949	0.9630776286481237
INAFM1	True	9903.0	0.01477454575075435	0.015703855808599943	0.9852854129534566
C5AR1	True	2684.5	0.012916274515808634	0.014375867425171546	1.0245448187454689
C5AR2	True	4331.0	0.0024992681848169025	0.00267701433650366	1.011853581435253
DHX34	True	6754.0	0.011421028245896348	0.012221709235449588	0.9965390112778751
MEIS3	True	7797.5	0.004486606697289872	0.004720396744112643	0.9932693319845163
SLC8A2	True	9772.0	0.00026954107717987625	0.00028161888544604605	0.9978088806017971
KPTN	True	8185.0	0.00424359818244509	0.004443802335486867	0.9910589609271208
NAPA	True	10609.0	0.045724779714641055	0.05206221070085142	0.9800192288287428
BICRA	True	10155.0	0.01519844682843512	0.01612050664727348	0.9831640446384923
EHD2	True	4372.0	0.03242217125380367	0.037907659846385944	1.0192103268947021
NOP53	True	14807.5	0.07136602153278612	0.08578824265687411	0.9506094856898825
SELENOW	True	16431.0	0.262181886666036	0.4504270808788215	0.8372630892339971
SULT2A1	True	11872.0	0.0004934560658582831	0.0005162736431020145	0.9953816822440006
BSPH1	True	7047.5	0.0004071632463011562	0.0004236113643564919	0.9996197706670816
ELSPBP1	True	5589.0	0.0002536711333532782	0.0002660052109042843	1.007394485955362
CABP5	True	12079.5	0.00014493722135385252	0.00014987559058369626	0.9961020164734574
PLA2G4C	True	7803.5	0.004973987550277036	0.005242841608946928	0.9940706755896229
LIG1	True	3016.5	0.033548937265492136	0.039307990953683716	1.0209324385016922
ZSWIM9	True	9571.5	0.011627213531705979	0.012289735606082729	0.9866209304245906
ZNF114	True	6656.0	0.0005445374475501456	0.0005677979447837919	1.0055000609645586
CCDC114	True	9654.0	0.00025193535824724405	0.0002620386020750006	1.0016433927977018
EMP3	True	11777.0	0.04280446208267472	0.04872719338789287	0.9750144550263766
TMEM143	True	8756.0	0.0056359377853567785	0.005898512586366109	0.9881667395131057
SYNGR4	True	12536.0	0.00030140494876921767	0.00031420847214198914	0.996992944632065
KDELR1	True	7396.0	0.0212917613542319	0.023423490225432303	0.9952035852704127
GRIN2D	True	3016.5	0.009064713539454974	0.010032441723042587	1.0238695304786691
GRWD1	True	5429.0	0.017082878673907495	0.01875446586816948	1.0030688717377931
KCNJ14	True	7190.0	0.0029711510457859037	0.0031230068756960194	0.9930568732095937
CYTH2	True	11651.5	0.056795677324863084	0.0663665666078897	0.9768848834923557
LMTK3	True	5777.0	0.004993081076443411	0.0053324156833362436	1.0021432532351415
SULT2B1	True	2340.5	0.007542562755399159	0.008395467666817345	1.0280942855408688
FAM83E	True	1359.5	0.021785465387962475	0.026512732197857353	1.0650622879986749
SPACA4	True	10969.5	0.00017196571943352732	0.00018111098095447133	1.0118009668299164
SPHK2	True	6338.5	0.010023481317666557	0.01075717639604358	0.9967937036730387
DBP	True	10948.5	0.013207636765750083	0.013995064208592452	0.983452660263575
CA11	True	9411.0	0.0025789898557583286	0.0026948351301100443	0.988848093517367
MAMSTR	True	8245.5	0.003135057809369987	0.0032816973561950154	0.9901016094072747
RASIP1	True	3617.0	0.005614984500148223	0.006143368666522509	1.0205526689540658
IZUMO1	True	7304.5	0.0003356245151453197	0.00035038998711031866	1.0027943550147123
FUT1	True	6535.5	0.0027787279768884026	0.0029192917972939237	0.99852525874198
BCAT2	True	6831.5	0.010323894394946614	0.011151407956982724	0.9992270162181797
HSD17B14	True	8078.0	0.0016576652262626245	0.001718397360620325	0.9957952035481875
PLEKHA4	True	8162.5	0.009930741333429876	0.010627603961958781	0.9943565358308527
PPP1R15A	True	5158.5	0.028283339497401357	0.03294389680450128	1.0106448154298187
TULP2	True	12431.0	0.000260242281968979	0.00026860549688430155	1.0053363225833967
NUCB1	True	16391.5	0.11341058607082632	0.13937569972937944	0.8798733514323155
DHDH	True	7245.0	0.0012843495945291344	0.0013900703016963823	0.9982773768098644
BAX	True	9101.5	0.04670350890657203	0.05511077410991715	0.98463274189354
FTL	True	16413.5	0.32836438779645954	0.680211496249632	0.8770328107830305
GYS1	True	8099.5	0.012860357760607104	0.01370246412287842	0.991223916157029
RUVBL2	True	3212.0	0.03371544769173527	0.04002767612507943	1.0238652100378443
AC008687.4	True	11582.5	0.00013935794422731412	0.00014281009150892045	0.9987892307845064
KCNA7	True	12749.0	0.0001949027476204073	0.00020205585388748468	0.991078654123109
SNRNP70	True	14771.0	0.04885958955613875	0.05437656070349943	0.9567439997739926
LIN7B	True	7631.0	0.006219406188856547	0.006562596512498623	0.9906342447409762
C19orf73	True	8707.0	0.0010904387183978896	0.0011289246613343264	0.993161545198547
PPFIA3	True	6644.5	0.0033776943724063337	0.0035758188485625966	0.9977847155053938
TRPM4	True	3293.5	0.026776686705363706	0.031397208098250994	1.02346898125392
SLC6A16	True	10808.0	0.0008113508781348253	0.0008416886762795746	0.9894312226711753
CD37	True	4683.5	0.040895729385717866	0.05008922707776139	1.0002570406934543
TEAD2	True	7824.0	0.01714387877049098	0.018622194883307592	0.9925021609498274
DKKL1	True	10212.0	0.00011493310880669056	0.00012037520730217571	1.0189625331781975
GFY	True	12530.0	0.00016613847443469834	0.00017131821900082046	0.9946954814871215
PIH1D1	True	6796.0	0.028593299337764604	0.03193439571628323	0.9948788068046469
ALDH16A1	True	6929.0	0.018927511675877227	0.02058945778595025	0.9934653966060508
FLT3LG	True	10516.5	0.00489029839337896	0.005082364021899279	0.9826590563043185
FCGRT	True	7733.0	0.06614071854394257	0.0886738726144386	0.9707580399574899
RCN3	True	9488.5	0.03872749831040891	0.04396745140514224	0.9823383758760993
NOSIP	True	7540.0	0.022838336973708337	0.02498984409961553	0.992193036237803
PRRG2	True	6613.0	0.00417057164405551	0.0043961870361186655	0.9962921987487421
PRR12	True	10147.5	0.01536272554382764	0.016405732527014848	0.9838432558950388
RRAS	True	13842.5	0.046839147332714985	0.05281578955014377	0.9652280208777898
SCAF1	True	10284.0	0.021361812278153994	0.02313223961554256	0.9854482822332923
IRF3	True	14554.5	0.048257027626472604	0.05375862304752854	0.9611959200681197
BCL2L12	True	10540.0	0.004722176175965937	0.005139524902918829	0.9991426580230592
PRMT1	True	5048.5	0.0421787151569494	0.05056264065944356	1.0076466088267506
ADM5	True	8243.5	0.00199366169321638	0.0020891223820755263	0.9904674087145361
CPT1C	True	7883.5	0.0007068324199643398	0.0007370809154446541	0.9980902167516627
TSKS	True	8632.5	0.00018436411304805704	0.00019375292609117006	1.012268359582994
AP2A1	True	13131.5	0.04872915845531389	0.05562218572679701	0.9733471540076178
FUZ	True	10086.5	0.005887253223923296	0.00615957846298524	0.9848676034554782
MED25	True	10829.5	0.04012033384906518	0.04532783102584067	0.9795767037676233
PTOV1	True	11873.0	0.037577423318725135	0.04205956211450796	0.975487489766191
AKT1S1	True	8400.0	0.03906361876129881	0.04453605523198359	0.9931719251563208
TBC1D17	True	10388.5	0.0177589630777078	0.018889981249237683	0.9834720211733604
IL4I1	True	1787.0	0.010197678747950701	0.011574799632385235	1.0452543730255686
NUP62	True	7676.0	0.03169971685788502	0.03581662565186341	0.9935984828500619
ATF5	True	9078.5	0.017116106368794435	0.01837914594890889	0.9879535769779526
SIGLEC11	True	8183.5	0.0004372913427844635	0.000455449798083952	0.9954366927090114
VRK3	True	7731.5	0.020152224997120473	0.021728370689845844	0.9910044179129274
ZNF473	True	7574.0	0.006824075845437162	0.007207485018457137	0.9920180640103142
IZUMO2	True	9437.5	0.0009662068143803016	0.0010195783492151238	0.9822958218884764
MYH14	True	372.5	0.15638750980867916	0.30444843821635365	1.193362203824963
KCNC3	True	8380.5	0.0017721023993247339	0.0018428567068382669	0.9911959575483335
NR1H2	True	10992.0	0.02203702879440128	0.023640530411410284	0.9819241428417406
NAPSA	True	11976.0	0.0005347427165946671	0.0005503267788799943	0.9761253110146144
POLD1	True	4310.0	0.011408133916537238	0.01252725209085763	1.0068912097613913
SPIB	True	2174.0	0.005469551343049789	0.006386625447272273	1.0572904801654999
MYBPC2	True	12050.0	0.00023073410516639823	0.00023960774004908345	1.001743725755224
FAM71E1	True	11062.0	0.0008300724524927652	0.00085170064631973	0.9877357296449519
EMC10	True	15981.5	0.10662444930984961	0.13980882497133734	0.9359877717331024
JOSD2	True	9100.5	0.012811880041574294	0.013599686119240811	0.9877730340989286
ASPDH	True	10897.5	9.98070685969643e-05	0.00010351663806478154	0.9904432229436092
LRRC4B	True	5012.5	0.001650722125838488	0.0017573512918652378	1.0044961290714975
SYT3	True	10846.5	0.0003301692219549266	0.0003441944216349434	0.9952356840057156
C19orf81	True	10771.0	0.00016452668326480947	0.00017169070381861987	1.0077057920795618
SHANK1	True	9470.5	0.0001869677757071083	0.0001951157827347678	1.0068341192958807
CLEC11A	True	8036.5	0.010938358782482706	0.011618160950358593	0.9903087229603631
