,0
10225,OTOGL
10226,PTPRQ
10227,LIN7A
10228,ACSS3
10229,PPFIA2
10230,CCDC59
10231,METTL25
10232,TMTC2
10233,SLC6A15
10234,TSPAN19
10235,LRRIQ1
10236,ALX1
10237,RASSF9
10238,MGAT4C
10239,C12orf50
10240,C12orf29
10241,CEP290
10242,TMTC3
10243,KITLG
10244,DUSP6
10245,POC1B
10246,GALNT4
10247,ATP2B1
10248,CCER1
10249,EPYC
10250,KERA
10251,LUM
10252,DCN
10253,BTG1
10254,C12orf74
10255,EEA1
10256,UBE2N
10257,SOCS2
10258,CRADD
10259,PLXNC1
10260,CEP83
10261,TMCC3
10262,NDUFA12
10263,NR2C1
10264,FGD6
10265,VEZT
10266,METAP2
10267,USP44
10268,NTN4
10269,SNRPF
10270,CCDC38
10271,AMDHD1
10272,HAL
10273,LTA4H
10274,ELK3
10275,CDK17
10276,CFAP54
10277,NEDD1
10278,TMPO
10279,IKBIP
10280,APAF1
10281,ANKS1B
10282,FAM71C
10283,UHRF1BP1L
10284,ACTR6
10285,DEPDC4
10286,SCYL2
10287,NR1H4
10288,GAS2L3
10289,ANO4
10290,UTP20
10291,ARL1
10292,SPIC
10293,MYBPC1
10294,CHPT1
10295,SYCP3
10296,GNPTAB
10297,DRAM1
10298,WASHC3
10299,NUP37
10300,PARPBP
10301,PMCH
10302,IGF1
10303,C12orf42
10304,STAB2
10305,NT5DC3
10306,HSP90B1
10307,C12orf73
10308,TDG
10309,GLT8D2
10310,HCFC2
10311,NFYB
10312,TXNRD1
10313,EID3
10314,CHST11
10315,SLC41A2
10316,C12orf45
10317,ALDH1L2
10318,WASHC4
10319,APPL2
10320,C12orf75
10321,NUAK1
10322,CKAP4
10323,TCP11L2
10324,POLR3B
10325,RFX4
10326,RIC8B
10327,TMEM263
10328,MTERF2
10329,CRY1
10330,BTBD11
10331,PWP1
10332,PRDM4
10333,WSCD2
10334,CMKLR1
10335,FICD
10336,SART3
10337,ISCU
10338,TMEM119
10339,SELPLG
10340,CORO1C
10341,SSH1
10342,DAO
10343,SVOP
10344,USP30
10345,ALKBH2
10346,UNG
10347,ACACB
10348,KCTD10
10349,UBE3B
10350,MMAB
10351,MVK
10352,FAM222A
10353,TRPV4
10354,GLTP
10355,TCHP
10356,GIT2
10357,ANKRD13A
10358,C12orf76
10359,IFT81
10360,ATP2A2
10361,ANAPC7
10362,ARPC3
10363,GPN3
10364,FAM216A
10365,VPS29
10366,RAD9B
10367,PPTC7
10368,TCTN1
10369,HVCN1
10370,PPP1CC
10371,MYL2
10372,PHETA1
10373,SH2B3
10374,ATXN2
10375,BRAP
10376,ACAD10
10377,ALDH2
10378,MAPKAPK5
10379,TMEM116
10380,ERP29
10381,NAA25
10382,TRAFD1
10383,HECTD4
10384,PTPN11
10385,RPH3A
10386,OAS1
10387,OAS3
10388,OAS2
10389,DTX1
10390,RASAL1
10391,CFAP73
10392,DDX54
10393,RITA1
10394,IQCD
10395,TPCN1
10396,SLC8B1
10397,PLBD2
10398,SDS
10399,SDSL
10400,RBM19
10401,TBX5
10402,TBX3
10403,MED13L
10404,C12orf49
10405,RNFT2
10406,HRK
10407,FBXW8
10408,TESC
10409,FBXO21
10410,KSR2
10411,RFC5
10412,WSB2
10413,VSIG10
10414,PEBP1
10415,TAOK3
10416,SUDS3
10417,HSPB8
10418,CCDC60
10419,PRKAB1
10420,CIT
10421,BICDL1
10422,RAB35
10423,GCN1
10424,PXN
10425,SIRT4
10426,PLA2G1B
10427,MSI1
10428,COX6A1
10429,TRIAP1
10430,GATC
10431,SRSF9
10432,DYNLL1
10433,COQ5
10434,RNF10
10435,POP5
10436,CABP1
10437,MLEC
10438,UNC119B
10439,ACADS
10440,SPPL3
10441,HNF1A
10442,C12orf43
10443,OASL
10444,P2RX7
10445,P2RX4
10446,CAMKK2
10447,ANAPC5
10448,RNF34
10449,KDM2B
10450,ORAI1
10451,MORN3
10452,TMEM120B
10453,RHOF
10454,SETD1B
10455,HPD
10456,PSMD9
10457,WDR66
10458,BCL7A
10459,MLXIP
10460,LRRC43
10461,B3GNT4
10462,VPS33A
10463,CLIP1
10464,ZCCHC8
10465,RSRC2
10466,KNTC1
10467,HCAR3
10468,HCAR1
10469,DENR
10470,CCDC62
10471,HIP1R
10472,VPS37B
10473,ABCB9
10474,OGFOD2
10475,ARL6IP4
10476,PITPNM2
10477,MPHOSPH9
10478,C12orf65
10479,CDK2AP1
10480,SBNO1
10481,KMT5A
10482,RILPL2
10483,SNRNP35
10484,RILPL1
10485,TMED2
10486,DDX55
10487,EIF2B1
10488,GTF2H3
10489,TCTN2
10490,ATP6V0A2
10491,DNAH10
10492,CCDC92
10493,ZNF664
10494,RFLNA
10495,NCOR2
10496,SCARB1
10497,UBC
10498,DHX37
10499,BRI3BP
10500,AACS
10501,TMEM132B
10502,TMEM132C
10503,SLC15A4
10504,GLT1D1
10505,FZD10
10506,PIWIL1
10507,RIMBP2
10508,STX2
10509,ADGRD1
10510,SFSWAP
10511,MMP17
10512,ULK1
10513,PUS1
10514,EP400
10515,DDX51
10516,NOC4L
10517,GALNT9
10518,FBRSL1
10519,LRCOL1
10520,POLE
10521,PXMP2
10522,PGAM5
10523,ANKLE2
10524,GOLGA3
10525,CHFR
10526,ZNF605
10527,ZNF26
10528,ZNF84
10529,ZNF140
10530,ZNF891
10531,ZNF10
10532,ZNF268
10533,TUBA3C
10534,TPTE2
10535,MPHOSPH8
10536,PSPC1
10537,ZMYM5
10538,ZMYM2
10539,GJB2
10540,GJB6
10541,CRYL1
10542,IFT88
10543,IL17D
10544,EEF1AKMT1
10545,XPO4
10546,LATS2
10547,SAP18
10548,SKA3
10549,ZDHHC20
10550,MICU2
10551,FGF9
10552,SACS
10553,TNFRSF19
10554,MIPEP
10555,SPATA13
10556,C1QTNF9
10557,PARP4
10558,RNF17
10559,CENPJ
10560,AMER2
10561,MTMR6
10562,NUP58
10563,SHISA2
10564,RNF6
10565,CDK8
10566,WASF3
10567,USP12
10568,RASL11A
10569,GTF3A
10570,MTIF3
10571,LNX2
10572,POLR1D
10573,PDX1
10574,CDX2
10575,FLT3
10576,PAN3
10577,FLT1
10578,SLC46A3
10579,MTUS2
10580,SLC7A1
10581,UBL3
10582,KATNAL1
10583,UBE2L5
10584,USPL1
10585,ALOX5AP
10586,MEDAG
10587,TEX26
10588,HSPH1
10589,B3GLCT
10590,RXFP2
10591,FRY
10592,BRCA2
10593,N4BP2L1
10594,N4BP2L2
10595,PDS5B
10596,KL
10597,STARD13
10598,RFC3
10599,NBEA
10600,MAB21L1
10601,DCLK1
10602,SOHLH2
10603,CCDC169
10604,SPART
10605,CCNA1
10606,SERTM1
10607,RFXAP
10608,SMAD9
10609,ALG5
10610,EXOSC8
10611,SUPT20H
10612,POSTN
10613,TRPC4
10614,UFM1
10615,STOML3
10616,PROSER1
10617,NHLRC3
10618,LHFPL6
10619,COG6
10620,FOXO1
10621,SLC25A15
10622,ELF1
10623,WBP4
10624,KBTBD6
10625,KBTBD7
10626,MTRF1
10627,NAA16
10628,RGCC
10629,VWA8
10630,DGKH
10631,AKAP11
10632,TNFSF11
10633,FAM216B
10634,EPSTI1
10635,DNAJC15
10636,ENOX1
10637,CCDC122
10638,LACC1
10639,SMIM2
10640,SERP2
10641,TSC22D1
10642,NUFIP1
10643,GPALPP1
10644,GTF2F2
10645,KCTD4
10646,SLC25A30
10647,COG3
10648,ERICH6B
10649,SPERT
10650,SIAH3
10651,ZC3H13
10652,LCP1
10653,LRRC63
10654,RUBCNL
10655,LRCH1
10656,ESD
10657,HTR2A
10658,SUCLA2
10659,NUDT15
10660,MED4
10661,ITM2B
10662,RB1
10663,LPAR6
10664,RCBTB2
10665,CYSLTR2
10666,FNDC3A
10667,CDADC1
10668,CAB39L
10669,SETDB2
10670,PHF11
10671,RCBTB1
10672,ARL11
10673,EBPL
10674,KPNA3
10675,SPRYD7
10676,TRIM13
10677,KCNRG
10678,RNASEH2B
10679,C13orf42
10680,FAM124A
10681,SERPINE3
10682,INTS6
10683,WDFY2
10684,DHRS12
10685,TMEM272
10686,ATP7B
10687,ALG11
10688,NEK3
10689,THSD1
10690,VPS36
10691,CKAP2
10692,SUGT1
10693,CNMD
10694,OLFM4
10695,PCDH17
10696,DIAPH3
10697,TDRD3
10698,PCDH20
10699,AL445238.1
10700,PCDH9
10701,KLHL1
10702,DACH1
10703,MZT1
10704,BORA
10705,DIS3
10706,PIBF1
10707,KLF5
10708,KLF12
10709,TBC1D4
10710,COMMD6
10711,UCHL3
10712,LMO7
10713,KCTD12
10714,ACOD1
10715,CLN5
10716,FBXL3
10717,MYCBP2
10718,SCEL
10719,SLAIN1
10720,EDNRB
10721,POU4F1
10722,OBI1
10723,RBM26
10724,NDFIP2
10725,SPRY2
10726,SLITRK6
10727,SLITRK5
10728,GPC5
10729,GPC6
10730,TGDS
10731,GPR180
10732,ABCC4
10733,CLDN10
10734,DZIP1
10735,DNAJC3
10736,UGGT2
10737,OXGR1
10738,MBNL2
10739,RAP2A
10740,IPO5
10741,FARP1
10742,STK24
10743,SLC15A1
10744,DOCK9
10745,UBAC2
10746,GPR18
10747,GPR183
10748,TM9SF2
10749,CLYBL
10750,ZIC5
10751,ZIC2
10752,PCCA
10753,GGACT
10754,TMTC4
10755,NALCN
10756,ITGBL1
10757,FGF14
10758,TPP2
10759,METTL21C
10760,CCDC168
10761,TEX30
10762,POGLUT2
10763,BIVM
10764,ERCC5
10765,SLC10A2
10766,DAOA
10767,EFNB2
10768,ARGLU1
10769,FAM155A
10770,LIG4
10771,ABHD13
10772,TNFSF13B
10773,MYO16
10774,IRS2
10775,COL4A1
10776,COL4A2
10777,RAB20
10778,NAXD
10779,CARS2
10780,ING1
10781,ANKRD10
10782,ARHGEF7
10783,TEX29
10784,SPACA7
10785,TUBGCP3
10786,ATP11A
10787,MCF2L
10788,F10
10789,PROZ
10790,PCID2
10791,CUL4A
10792,LAMP1
10793,GRTP1
10794,ADPRHL1
10795,DCUN1D2
10796,TFDP1
10797,GRK1
10798,TMEM255B
10799,GAS6
10800,RASA3
10801,CFAP97D2
10802,CDC16
10803,UPF3A
10804,CHAMP1
10805,POTEM
10806,OR4Q3
10807,OR4M1
10808,OR4K2
10809,OR4K5
10810,OR4K1
10811,OR4K15
10812,OR4K14
10813,OR4K13
10814,OR4L1
10815,OR4K17
10816,OR4N5
10817,OR11H4
10818,TTC5
10819,CCNB1IP1
10820,PARP2
10821,TEP1
10822,KLHL33
10823,OSGEP
10824,APEX1
10825,PIP4P1
10826,PNP
10827,RNASE10
10828,RNASE9
10829,RNASE11
10830,RNASE12
10831,OR6S1
10832,ANG
10833,RNASE4
10834,EDDM3A
10835,EDDM3B
10836,RNASE6
10837,RNASE1
10838,RNASE3
10839,RNASE2
10840,METTL17
10841,SLC39A2
10842,NDRG2
10843,TPPP2
10844,RNASE13
10845,RNASE7
10846,RNASE8
10847,ARHGEF40
10848,ZNF219
10849,TMEM253
10850,OR5AU1
10851,HNRNPC
10852,RPGRIP1
10853,SUPT16H
10854,CHD8
10855,RAB2B
10856,TOX4
10857,METTL3
10858,SALL2
10859,OR10G3
10860,OR4E2
10861,OR4E1
10862,TRDC
10863,TRAC
10864,DAD1
10865,ABHD4
10866,OR6J1
10867,OXA1L
10868,SLC7A7
10869,MMP14
10870,LRP10
10871,REM2
10872,RBM23
10873,PRMT5
10874,HAUS4
10875,AJUBA
10876,C14orf93
10877,PSMB5
10878,PSMB11
10879,CDH24
10880,ACIN1
10881,C14orf119
10882,LMLN2
10883,CEBPE
10884,SLC7A8
10885,RNF212B
10886,HOMEZ
10887,PPP1R3E
10888,BCL2L2
10889,SLC22A17
10890,EFS
10891,CMTM5
10892,NGDN
10893,ZFHX2
10894,AP1G2
10895,JPH4
10896,DHRS2
10897,DHRS4
10898,CARMIL3
10899,CPNE6
10900,NRL
10901,PCK2
10902,DCAF11
10903,FITM1
10904,PSME1
10905,EMC9
10906,PSME2
10907,RNF31
10908,IRF9
10909,REC8
10910,IPO4
10911,TM9SF1
10912,TSSK4
10913,CHMP4A
10914,MDP1
10915,NEDD8
10916,GMPR2
10917,TINF2
10918,TGM1
10919,RABGGTA
10920,DHRS1
10921,NOP9
10922,CIDEB
10923,LTB4R2
10924,LTB4R
10925,ADCY4
10926,RIPK3
10927,NFATC4
10928,NYNRIN
10929,CBLN3
10930,KHNYN
10931,SDR39U1
10932,CMA1
10933,CTSG
10934,GZMH
10935,GZMB
10936,STXBP6
10937,NOVA1
10938,PRKD1
10939,G2E3
10940,SCFD1
10941,COCH
10942,STRN3
10943,AP4S1
10944,HECTD1
10945,HEATR5A
10946,DTD2
10947,GPR33
10948,NUBPL
10949,ARHGAP5
10950,AKAP6
10951,NPAS3
10952,EGLN3
10953,SPTSSA
10954,EAPP
10955,SNX6
10956,CFL2
10957,BAZ1A
10958,FAM177A1
10959,PPP2R3C
10960,PRORP
10961,NFKBIA
10962,RALGAPA1
10963,BRMS1L
10964,MBIP
10965,SFTA3
10966,PAX9
10967,MIPOL1
10968,FOXA1
10969,TTC6
10970,SEC23A
10971,GEMIN2
10972,TRAPPC6B
10973,PNN
10974,MIA2
10975,FBXO33
10976,LRFN5
10977,FSCB
10978,C14orf28
10979,KLHL28
10980,TOGARAM1
10981,PRPF39
10982,FKBP3
10983,FANCM
10984,MIS18BP1
10985,MDGA2
10986,LRR1
10987,MGAT2
10988,DNAAF2
10989,POLE2
10990,KLHDC1
10991,KLHDC2
10992,NEMF
10993,ARF6
10994,VCPKMT
10995,SOS2
10996,L2HGDH
10997,DMAC2L
10998,CDKL1
10999,MAP4K5
11000,ATL1
11001,SAV1
11002,NIN
11003,PYGL
11004,TRIM9
11005,TMX1
11006,FRMD6
11007,GNG2
11008,RTRAF
11009,NID2
11010,PTGDR
11011,PTGER2
11012,TXNDC16
11013,GPR137C
11014,ERO1A
11015,PSMC6
11016,STYX
11017,GNPNAT1
11018,FERMT2
11019,DDHD1
11020,BMP4
11021,CDKN3
11022,CNIH1
11023,GMFB
11024,CGRRF1
11025,SAMD4A
11026,GCH1
11027,WDHD1
11028,SOCS4
11029,MAPK1IP1L
11030,LGALS3
11031,DLGAP5
11032,FBXO34
11033,ATG14
11034,TBPL2
11035,KTN1
11036,PELI2
11037,TMEM260
11038,EXOC5
11039,AP5M1
11040,NAA30
11041,CCDC198
11042,SLC35F4
11043,ARMH4
11044,ACTR10
11045,PSMA3
11046,ARID4A
11047,TIMM9
11048,KIAA0586
11049,DACT1
11050,DAAM1
11051,GPR135
11052,L3HYPDH
11053,JKAMP
11054,CCDC175
11055,RTN1
11056,LRRC9
11057,PCNX4
11058,DHRS7
11059,PPM1A
11060,C14orf39
11061,SIX1
11062,SIX4
11063,MNAT1
11064,TRMT5
11065,SLC38A6
11066,PRKCH
11067,TMEM30B
11068,HIF1A
11069,SNAPC1
11070,SYT16
11071,KCNH5
11072,RHOJ
11073,PPP2R5E
11074,WDR89
11075,SGPP1
11076,SYNE2
11077,MTHFD1
11078,ZBTB25
11079,AKAP5
11080,ZBTB1
11081,HSPA2
11082,PPP1R36
11083,PLEKHG3
11084,SPTB
11085,CHURC1
11086,GPX2
11087,RAB15
11088,FNTB
11089,MAX
11090,FUT8
11091,GPHN
11092,FAM71D
11093,MPP5
11094,ATP6V1D
11095,EIF2S1
11096,PLEK2
11097,TMEM229B
11098,PLEKHH1
11099,PIGH
11100,ARG2
11101,VTI1B
11102,RDH11
11103,RDH12
11104,ZFYVE26
11105,RAD51B
11106,ZFP36L1
11107,ACTN1
11108,DCAF5
11109,EXD2
11110,GALNT16
11111,ERH
11112,SLC39A9
11113,PLEKHD1
11114,SUSD6
11115,SRSF5
11116,SMOC1
11117,SLC8A3
11118,COX16
11119,SYNJ2BP
11120,ADAM21
11121,ADAM20
11122,MED6
11123,TTC9
11124,MAP3K9
11125,PCNX1
11126,SIPA1L1
11127,RGS6
11128,DPF3
11129,DCAF4
11130,ZFYVE1
11131,RBM25
11132,PSEN1
11133,PAPLN
11134,NUMB
11135,HEATR4
11136,RIOX1
11137,ACOT4
11138,DNAL1
11139,PNMA1
11140,ELMSAN1
11141,PTGR2
11142,ZNF410
11143,FAM161B
11144,COQ6
11145,ENTPD5
11146,BBOF1
11147,ALDH6A1
11148,LIN52
11149,ABCD4
11150,SYNDIG1L
11151,NPC2
11152,ISCA2
11153,LTBP2
11154,AREL1
11155,FCF1
11156,PROX2
11157,DLST
11158,PGF
11159,EIF2B2
11160,MLH3
11161,ACYP1
11162,ZC2HC1C
11163,NEK9
11164,TMED10
11165,FOS
11166,JDP2
11167,BATF
11168,FLVCR2
11169,TTLL5
11170,ERG28
11171,IFT43
11172,TGFB3
11173,GPATCH2L
11174,ESRRB
11175,VASH1
11176,ANGEL1
11177,LRRC74A
11178,IRF2BPL
11179,CIPC
11180,TMEM63C
11181,ZDHHC22
11182,NGB
11183,POMT2
11184,GSTZ1
11185,TMED8
11186,SAMD15
11187,NOXRED1
11188,VIPAS39
11189,AHSA1
11190,SPTLC2
11191,ALKBH1
11192,SLIRP
11193,SNW1
11194,NRXN3
11195,DIO2
11196,CEP128
11197,TSHR
11198,GTF2A1
11199,STON2
11200,SEL1L
11201,FLRT2
11202,GALC
11203,GPR65
11204,KCNK10
11205,SPATA7
11206,PTPN21
11207,ZC3H14
11208,EML5
11209,TTC8
11210,FOXN3
11211,EFCAB11
11212,TDP1
11213,KCNK13
11214,PSMC1
11215,NRDE2
11216,CALM1
11217,TTC7B
11218,DGLUCY
11219,GPR68
11220,CCDC88C
11221,PPP4R3A
11222,CATSPERB
11223,TC2N
11224,FBLN5
11225,TRIP11
11226,ATXN3
11227,NDUFB1
11228,CPSF2
11229,SLC24A4
11230,RIN3
11231,LGMN
11232,GOLGA5
11233,CHGA
11234,ITPK1
11235,MOAP1
11236,TMEM251
11237,GON7
11238,UBR7
11239,BTBD7
11240,PRIMA1
11241,ASB2
11242,OTUB2
11243,DDX24
11244,IFI27L1
11245,IFI27
11246,IFI27L2
11247,PPP4R4
11248,SERPINA10
11249,SERPINA6
11250,SERPINA1
11251,SERPINA11
11252,SERPINA9
11253,SERPINA12
11254,SERPINA4
11255,SERPINA5
11256,SERPINA3
11257,GSC
11258,DICER1
11259,CLMN
11260,SYNE3
11261,GLRX5
11262,TCL1A
11263,C14orf132
11264,BDKRB2
11265,BDKRB1
11266,ATG2B
11267,GSKIP
11268,AK7
11269,PAPOLA
11270,VRK1
11271,C14orf177
11272,BCL11B
11273,SETD3
11274,CCNK
11275,CCDC85C
11276,HHIPL1
11277,CYP46A1
11278,EML1
11279,EVL
11280,DEGS2
11281,YY1
11282,SLC25A29
11283,SLC25A47
11284,WARS
11285,WDR25
11286,RTL1
11287,DIO3
11288,PPP2R5C
11289,DYNC1H1
11290,HSP90AA1
11291,WDR20
11292,MOK
11293,ZNF839
11294,CINP
11295,TECPR2
11296,ANKRD9
11297,RCOR1
11298,TRAF3
11299,AMN
11300,CDC42BPB
11301,EXOC3L4
11302,TNFAIP2
11303,EIF5
11304,MARK3
11305,CKB
11306,TRMT61A
11307,BAG5
11308,KLC1
11309,COA8
11310,XRCC3
11311,ZFYVE21
11312,PPP1R13B
11313,ATP5MPL
11314,RD3L
11315,KIF26A
11316,TMEM179
11317,INF2
11318,ADSSL1
11319,SIVA1
11320,AKT1
11321,ZBTB42
11322,CEP170B
11323,PLD4
11324,AHNAK2
11325,CLBA1
11326,CDCA4
11327,GPR132
11328,JAG2
11329,NUDT14
11330,BRF1
11331,BTBD6
11332,PACS2
11333,TEX22
11334,MTA1
11335,CRIP2
11336,CRIP1
11337,TEDC1
11338,TMEM121
11339,IGHA2
11340,IGHE
11341,IGHA1
11342,IGHG1
11343,IGHG3
11344,IGHD
11345,IGHM
11346,FAM30A
11347,NIPA1
11348,NIPA2
11349,CYFIP1
11350,TUBGCP5
11351,MKRN3
11352,MAGEL2
11353,NDN
11354,NPAP1
11355,SNRPN
11356,UBE3A
11357,ATP10A
11358,GABRB3
11359,OCA2
11360,HERC2
11361,GOLGA8M
11362,APBA2
11363,FAM189A1
11364,NSMCE3
11365,TJP1
11366,CHRFAM7A
11367,AC091057.6
11368,ARHGAP11B
11369,FAN1
11370,MTMR10
11371,KLF13
11372,OTUD7A
11373,CHRNA7
11374,GOLGA8O
11375,ARHGAP11A
11376,SCG5
11377,GREM1
11378,FMN1
11379,RYR3
11380,AVEN
11381,CHRM5
11382,EMC7
11383,PGBD4
11384,EMC4
11385,SLC12A6
11386,NOP10
11387,LPCAT4
11388,GOLGA8B
11389,GJD2
11390,ACTC1
11391,AQR
11392,ZNF770
11393,NANOGP8
11394,DPH6
11395,C15orf41
11396,MEIS2
11397,SPRED1
11398,FAM98B
11399,RASGRP1
11400,LINC02694
11401,THBS1
11402,FSIP1
11403,GPR176
11404,EIF2AK4
11405,BMF
11406,BUB1B
11407,PAK6
11408,PLCB2
11409,INAFM2
11410,CCDC9B
11411,PHGR1
11412,DISP2
11413,KNSTRN
11414,IVD
11415,BAHD1
11416,CHST14
11417,CCDC32
11418,RPUSD2
11419,KNL1
11420,RAD51
11421,RMDN3
11422,GCHFR
11423,C15orf62
11424,ZFYVE19
11425,PPP1R14D
11426,SPINT1
11427,RHOV
11428,VPS18
11429,DLL4
11430,CHAC1
11431,INO80
11432,EXD1
11433,CHP1
11434,OIP5
11435,NUSAP1
11436,NDUFAF1
11437,RTF1
11438,ITPKA
11439,LTK
11440,RPAP1
11441,TYRO3
11442,MGA
11443,MAPKBP1
11444,PLA2G4B
11445,SPTBN5
11446,EHD4
11447,PLA2G4E
11448,PLA2G4D
11449,PLA2G4F
11450,VPS39
11451,TMEM87A
11452,GANC
11453,CAPN3
11454,ZNF106
11455,SNAP23
11456,LRRC57
11457,HAUS2
11458,STARD9
11459,CDAN1
11460,TTBK2
11461,TMEM62
11462,CCNDBP1
11463,TGM5
11464,TGM7
11465,LCMT2
11466,ADAL
11467,ZSCAN29
11468,TUBGCP4
11469,TP53BP1
11470,MAP1A
11471,PPIP5K1
11472,STRC
11473,CATSPER2
11474,PDIA3
11475,ELL3
11476,SERF2
11477,SERINC4
11478,MFAP1
11479,WDR76
11480,FRMD5
11481,CASC4
11482,CTDSPL2
11483,EIF3J
11484,SPG11
11485,PATL2
11486,B2M
11487,TRIM69
11488,SORD
11489,DUOX2
11490,DUOXA2
11491,DUOXA1
11492,SHF
11493,SLC28A2
11494,GATM
11495,SPATA5L1
11496,C15orf48
11497,SLC30A4
11498,BLOC1S6
11499,SQOR
11500,SEMA6D
11501,MYEF2
11502,CTXN2
11503,SLC12A1
11504,DUT
11505,FBN1
11506,CEP152
11507,SHC4
11508,EID1
11509,SECISBP2L
11510,COPS2
11511,GALK2
11512,FAM227B
11513,FGF7
11514,DTWD1
11515,ATP8B4
11516,SLC27A2
11517,HDC
11518,GABPB1
11519,USP8
11520,USP50
11521,TRPM7
11522,SPPL2A
11523,AP4E1
11524,TNFAIP8L3
11525,CYP19A1
11526,GLDN
11527,DMXL2
11528,SCG3
11529,LYSMD2
11530,TMOD2
11531,TMOD3
11532,LEO1
11533,MAPK6
11534,BCL2L10
11535,GNB5
11536,MYO5C
11537,MYO5A
11538,ARPP19
11539,FAM214A
11540,ONECUT1
11541,WDR72
11542,UNC13C
11543,RSL24D1
11544,RAB27A
11545,PIGBOS1
11546,PIGB
11547,CCPG1
11548,C15orf65
11549,DNAAF4
11550,PYGO1
11551,PRTG
11552,NEDD4
11553,RFX7
11554,TEX9
11555,MNS1
11556,ZNF280D
11557,TCF12
11558,CGNL1
11559,MYZAP
11560,ALDH1A2
11561,AQP9
11562,LIPC
11563,ADAM10
11564,MINDY2
11565,RNF111
11566,SLTM
11567,CCNB2
11568,MYO1E
11569,LDHAL6B
11570,FAM81A
11571,GCNT3
11572,GTF2A2
11573,BNIP2
11574,ANXA2
11575,ICE2
11576,RORA
11577,VPS13C
11578,C2CD4A
11579,C2CD4B
11580,TPM1
11581,LACTB
11582,RAB8B
11583,APH1B
11584,CA12
11585,USP3
11586,FBXL22
11587,HERC1
11588,DAPK2
11589,CIAO2A
11590,SNX1
11591,SNX22
11592,PPIB
11593,CSNK1G1
11594,PCLAF
11595,TRIP4
11596,ZNF609
11597,OAZ2
11598,RBPMS2
11599,PIF1
11600,PLEKHO2
11601,ANKDD1A
11602,SPG21
11603,MTFMT
11604,SLC51B
11605,RASL12
11606,UBAP1L
11607,PDCD7
11608,CLPX
11609,CILP
11610,PARP16
11611,IGDCC3
11612,IGDCC4
11613,DPP8
11614,HACD3
11615,INTS14
11616,DENND4A
11617,RAB11A
11618,DIS3L
11619,MAP2K1
11620,SNAPC5
11621,ZWILCH
11622,SMAD6
11623,SMAD3
11624,AAGAB
11625,IQCH
11626,C15orf61
11627,MAP2K5
11628,SKOR1
11629,PIAS1
11630,CALML4
11631,CLN6
11632,FEM1B
11633,ITGA11
11634,CORO2B
11635,ANP32A
11636,SPESP1
11637,NOX5
11638,GLCE
11639,PAQR5
11640,KIF23
11641,TLE3
11642,UACA
11643,LARP6
11644,LRRC49
11645,THAP10
11646,THSD4
11647,NR2E3
11648,MYO9A
11649,SENP8
11650,GRAMD2A
11651,PKM
11652,PARP6
11653,CELF6
11654,HEXA
11655,TMEM202
11656,ARIH1
11657,HIGD2B
11658,BBS4
11659,ADPGK
11660,NEO1
11661,HCN4
11662,REC114
11663,NPTN
11664,CD276
11665,INSYN1
11666,LOXL1
11667,STOML1
11668,PML
11669,ISLR2
11670,ISLR
11671,STRA6
11672,CCDC33
11673,CYP11A1
11674,SEMA7A
11675,UBL7
11676,ARID3B
11677,CLK3
11678,EDC3
11679,CSK
11680,LMAN1L
11681,ULK3
11682,SCAMP2
11683,MPI
11684,FAM219B
11685,RPP25
11686,SCAMP5
11687,PPCDC
11688,C15orf39
11689,COMMD4
11690,NEIL1
11691,SIN3A
11692,PTPN9
11693,SNUPN
11694,IMP3
11695,SNX33
11696,CSPG4
11697,ODF3L1
11698,UBE2Q2
11699,FBXO22
11700,NRG4
11701,TMEM266
11702,ETFA
11703,SCAPER
11704,RCN2
11705,PSTPIP1
11706,TSPAN3
11707,PEAK1
11708,HMG20A
11709,LINGO1
11710,TBC1D2B
11711,SH2D7
11712,CIB2
11713,IDH3A
11714,ACSBG1
11715,DNAJA4
11716,WDR61
11717,CRABP1
11718,IREB2
11719,HYKK
11720,PSMA4
11721,CHRNA5
11722,CHRNA3
11723,CHRNB4
11724,ADAMTS7
11725,MORF4L1
11726,CTSH
11727,RASGRF1
11728,ANKRD34C
11729,TMED3
11730,MINAR1
11731,MTHFS
11732,AC015871.1
11733,BCL2A1
11734,FAH
11735,ABHD17C
11736,CEMIP
11737,MESD
11738,TLNRD1
11739,CFAP161
11740,IL16
11741,STARD5
11742,MEX3B
11743,EFL1
11744,SAXO2
11745,CPEB1
11746,AP3B2
11747,FSD2
11748,WHAMM
11749,HOMER2
11750,RAMAC
11751,C15orf40
11752,BTBD1
11753,HDGFL3
11754,BNC1
11755,SH3GL3
11756,ADAMTSL3
11757,ZSCAN2
11758,WDR73
11759,NMB
11760,SEC11A
11761,ZNF592
11762,ALPK3
11763,SLC28A1
11764,PDE8A
11765,AKAP13
11766,KLHL25
11767,AGBL1
11768,NTRK3
11769,DET1
11770,AEN
11771,ISG20
11772,ACAN
11773,HAPLN3
11774,MFGE8
11775,ABHD2
11776,RLBP1
11777,FANCI
11778,POLG
11779,RHCG
11780,TICRR
11781,KIF7
11782,PLIN1
11783,PEX11A
11784,WDR93
11785,MESP1
11786,ANPEP
11787,AP3S2
11788,ARPIN
11789,ZNF710
11790,IDH2
11791,SEMA4B
11792,CIB1
11793,GDPGP1
11794,TTLL13P
11795,NGRN
11796,ZNF774
11797,IQGAP1
11798,CRTC3
11799,BLM
